,trend,season,noise,trend_noise,cyclic_noise,observation
0,10.830909075796157,4.0,5.384474466148872,16.21538354194503,9.384474466148873,20.21538354194503
1,10.79744598017719,5.858411800181602,3.1823138786618665,13.979759858839056,9.040725678843469,19.83817165902066
2,10.764021198881418,7.042420793245871,2.5808617078747957,13.344882906756213,9.623282501120666,20.387303700002086
3,10.730635089538186,7.134902105726891,3.72825865819764,14.458893747735825,10.86316076392453,21.593795853462716
4,10.697288010327547,6.135018212537748,4.193687482964252,14.8909754932918,10.328705695502,21.02599370582955
5,10.663980319968259,4.45822652172741,5.526099908129181,16.19008022809744,9.98432642985659,20.648306749824847
6,10.63071237770581,2.7772850605781776,4.725877724717232,15.356590102423041,7.503162785295409,18.13387516300122
7,10.597484543300434,1.7649894373351447,4.341278743009577,14.93876328631001,6.106268180344722,16.703752723645156
8,10.5642971770151,1.836909462596651,3.6672431936067427,14.231540370621842,5.504152656203393,16.068449833218494
9,10.531150639603553,2.9923938174768403,3.5738560534124413,14.105006693015994,6.566249870889282,17.097400510492832
10,10.49804529229831,4.814575952050335,4.803186152440197,15.301231444738505,9.61776210449053,20.11580739678884
11,10.464981496798682,6.629381160661857,2.9672010940569775,13.43218259085566,9.596582254718834,20.061563751517518
12,10.43195961525877,7.762801544239979,5.194173823381884,15.626133438640654,12.956975367621862,23.38893498288063
13,10.398980010275501,7.798170367600128,4.364244499103217,14.763224509378718,12.162414866703344,22.561394876978845
14,10.366043044876626,6.735167325200962,2.115208567608877,12.481251612485504,8.85037589280984,19.216418937686466
15,10.333149082508738,4.989821441880934,3.055556080030975,13.388705162539713,8.04537752191191,18.37852660442065
16,10.300298487025271,3.2355115823055898,3.880406255950818,14.18070474297609,7.115917838256408,17.41621632528168
17,10.26749162267454,2.1456977902975463,3.4747530650412175,13.742244687715758,5.620450855338763,15.887942478013303
18,10.234728854087722,2.136651892995473,3.084884703468658,13.31961355755638,5.221536596464132,15.456265450551854
19,10.202010546266898,3.2084558114461212,3.5704974560020175,13.772508002268916,6.778953267448139,16.980963813715036
20,10.169337064573043,4.945000818714667,3.6643160515984783,13.83365311617152,8.609316870313146,18.778653934886187
21,10.13670877471405,6.67298775223194,1.6411522894996349,11.777861064213685,8.314140041731575,18.450848816445625
22,10.104126042732743,7.719194952669898,3.9957486858840654,14.099874728616808,11.714943638553963,21.819069681286706
23,10.071589234994882,7.667745500935797,5.453968454687072,15.525557689681953,13.12171395562287,23.19330319061775
24,10.039098718177184,6.519105331231675,4.96263239656459,15.001731114741775,11.481737727796265,21.52083644597345
25,10.00665485925533,4.6900790114821085,3.9898994185016163,13.996554277756946,8.679978429983725,18.686633289239055
26,9.974258025491983,2.8548032293431786,2.574443271521638,12.54870129701362,5.429246500864817,15.4035045263568
27,9.941908584424793,1.6874712685701376,4.381511620366916,14.32342020479171,6.068982888937054,16.010891473361845
28,9.909606903854417,1.605056972841949,2.769066562520046,12.678673466374462,4.374123535361996,14.283730439216413
29,9.877353351832525,2.6083066987829064,3.9026500425378985,13.780003394370423,6.510956741320805,16.38831009315333
30,9.845148296649821,4.281732556841428,3.2332320690590457,13.078380365708867,7.514964625900474,17.360112922550293
31,9.812992106824057,5.952607001237828,4.228446440568646,14.041438547392703,10.181053441806474,19.99404554863053
32,9.780885151088022,6.948225592189643,4.020244223474439,13.80112937456246,10.968469815664083,20.749354966752104
33,9.74882779837759,6.853169548885458,3.848929493531403,13.597757291908993,10.702099042416862,20.450926840794452
34,9.716820417819697,5.66829971357323,3.729911800539232,13.44673221835893,9.398211514112463,19.115031931932158
35,9.684863378720392,3.810748755639582,3.55696520792931,13.241828586649703,7.367713963568892,17.052577342289283
36,9.652957050552818,1.9549116862811444,2.830176071464387,12.483133122017204,4.785087757745531,14.438044808298349
37,9.621101802945228,0.7751679954542126,3.8048811958984,13.425982998843628,4.580049191352613,14.20115099429784
38,9.589298005669027,0.6886039293871279,3.100338919735925,12.689636925404953,3.788942849123053,13.37824085479208
39,9.55754602862674,1.6960034256669805,5.284094170112201,14.841640198738942,6.980097595779181,16.537643624405924
40,9.525846241840068,3.3818410137793915,3.789373876305257,13.315220118145325,7.171214890084649,16.697061131924716
41,9.494199015437864,5.073276745395313,4.014623436261063,13.508822451698927,9.087900181656376,18.58209919709424
42,9.462604719644174,6.0974199745312045,5.037620130507466,14.500224850151639,11.13504010503867,20.597644824682845
43,9.431063724766227,6.038593596835122,2.65404211476344,12.085105839529668,8.692635711598562,18.123699436364788
44,9.39957640118247,4.8973303530929835,5.380894229996964,14.780470631179433,10.278224583089948,19.677800984272416
45,9.368143119330565,3.0903680046454856,4.963082411925077,14.331225531255642,8.053450416570563,17.421593535901128
46,9.3367642496954,1.2916434244079151,2.9289687057332943,12.265732955428696,4.220612130141209,13.55737637983661
47,9.305440162797114,0.17501888279099886,4.339173183831294,13.644613346628407,4.514192066622293,13.819632229419406
48,9.274171229179094,0.1570090092336086,5.112793721932521,14.386964951111615,5.26980273116613,14.543973960345223
49,9.242957819396016,1.237776903939578,3.6772052721306876,12.920163091526703,4.914982176070266,14.157939995466283
50,9.211800304001816,3.001132660816999,3.949584516724544,13.16138482072636,6.950717177541543,16.16251748154336
51,9.180699053537733,4.773534314996493,3.6554263422420066,12.836125395779739,8.428960657238498,17.60965971077623
52,9.149654438520326,5.8813579805619245,4.455322652350253,13.604977090870578,10.336680632912177,19.486335071432503
53,9.118666829429452,5.90816873017079,3.6025415407051207,12.721208370134573,9.510710270875911,18.629377100305362
54,9.087736596696319,4.853723761522904,3.602499334282212,12.690235930978531,8.456223095805116,17.543959692501435
55,9.05686411069147,3.1339745962155545,3.5991369675561584,12.656001078247627,6.733111563771713,15.789975674463182
56,9.026049741712812,1.422068291072248,2.743535484010655,11.769585225723468,4.165603775082904,13.191653516795716
57,8.995293859973623,0.39108087676027914,2.645523470134709,11.640817330108332,3.036604346894988,12.031898206868611
58,8.964596835590557,0.45675143963242615,3.0712071136671497,12.035803949257707,3.527958553299576,12.492555388890132
59,8.933959038571675,1.6184852569019808,3.809703630280673,12.743662668852348,5.428188887182653,14.362147925754329
60,8.90338083880444,3.4593591825443974,5.289775894726932,14.19315673353137,8.74913507727133,17.65251591607577
61,8.872862606043732,5.305129235150014,4.138364048113637,13.011226654157369,9.443493283263651,18.31635588930738
62,8.84240470989988,6.481507093225131,4.516651534740339,13.359056244640218,10.99815862796547,19.840563337865348
63,8.812007519826642,6.571436992044029,4.722333253651172,13.534340773477814,11.293770245695201,20.105777765521843
64,8.781671405109252,5.574104512517013,4.370135507460278,13.15180691256953,9.94424001997729,18.725911425086544
65,8.751396734852397,3.9049439566958117,5.588859837271808,14.340256572124204,9.493803793967619,18.245200528820014
66,8.721183877968272,2.236644243122567,2.4196439026324343,11.140827780600706,4.656288145755001,13.377472023723273
67,8.69103320316455,1.2418864944187202,2.118337744753883,10.809370947918431,3.360224239172603,12.051257442337153
68,8.660945078932418,1.3360816954749546,3.3204430777431524,11.981388156675571,4.656524773218107,13.317469852150525
69,8.630919873534596,2.5183767999640154,4.6873573976814,13.318277271215997,7.205734197645416,15.836654071180012
70,8.600957954993326,4.371662455660344,4.281423129174652,12.882381084167978,8.653085584834995,17.254043539828324
71,8.571059691078407,6.221582278604835,3.3584274375291256,11.929487128607533,9.580009716133961,18.15106940721237
72,8.54122544929519,7.3938103663410635,5.32584364641385,13.867069095709041,12.719654012754914,21.260879462050106
73,8.511455596872612,7.471328535106069,3.4315350977881622,11.942990694660773,10.902863632894231,19.414319229766843
74,8.481750500751179,6.453434768359536,3.5587677176978625,12.04051821844904,10.012202486057397,18.493952986808576
75,8.45211052757101,4.755749574354253,3.4350694163513102,11.88717994392232,8.190818990705562,16.642929518276574
76,8.422536043659832,3.0512201951729208,5.180779518763675,13.603315562423507,8.231999713936595,16.654535757596427
77,8.393027415020988,2.012855854898976,4.400985025602123,12.79401244062311,6.413840880501098,14.806868295522086
78,8.363585007321465,2.0564624464690557,5.23195951625473,13.595544523576194,7.2884219627237865,15.652006970045251
79,8.334209185879896,3.1816450618372527,3.997189874182822,12.331399060062719,7.178834936020074,15.51304412189997
80,8.304900315654582,4.971811568323536,4.075026713636628,12.37992702929121,9.046838281960165,17.351738597614748
81,8.275658761231487,6.753177198758356,5.04064669639804,13.316305457629527,11.793823895156397,20.069482656387883
82,8.246484886812267,7.852036888068473,3.7557295133413713,12.002214400153639,11.607766401409844,19.85425128822211
83,8.217379056202283,7.852036888068467,6.4082920374548475,14.62567109365713,14.260328925523314,22.477707981725597
84,8.188341632798604,6.75317719875834,4.9365358493771145,13.12487748217572,11.689713048135456,19.87805468093406
