,trend,season,noise,trend_noise,cyclic_noise,observation
0,18.824966888466008,4.0,2.4229374814593996,21.247904369925408,6.4229374814594,25.247904369925408
1,18.76649553076683,4.222331143832112,3.416825762857859,22.183321293624687,7.639156906689971,26.4056524374568
2,18.70803548493173,4.44322909436431,3.761461884390647,22.46949736932238,8.204690978754957,26.91272646368669
3,18.64958717660761,4.661275759807602,3.9403716734667507,22.58995885007436,8.601647433274351,27.251234609881962
4,18.591151032581234,4.8750830768102595,3.0376626078758098,21.628813640457043,7.912745684686069,26.503896717267303
5,18.532727480769612,5.0833075902582525,1.5134045316050178,20.04613201237463,6.59671212186327,25.129439602632882
6,18.474316950210287,5.284664517471058,3.2352886955385616,21.709605645748848,8.51995321300962,26.99427016321991
7,18.415919871051734,5.477941134348393,3.2113501052119724,21.627269976263708,8.689291239560365,27.1052111106121
8,18.357536674543674,5.662009328958669,3.893201751410503,22.250738425954175,9.555211080369173,27.912747754912846
9,18.299167793027408,5.835837177803182,4.173540632107321,22.47270842513473,10.009377809910504,28.30854560293791
10,18.240813659926182,5.998499411427005,5.054449940766443,23.295263600692625,11.052949352193448,29.29376301211963
11,18.18247470973554,6.149186649044192,4.167739483279014,22.350214193014555,10.316926132323207,28.499400842058748
12,18.12415137801361,6.287213296248886,4.968178258508071,23.092329636521683,11.255391554756958,29.37954293277057
13,18.06584410137153,6.412024015526511,4.159793786033368,22.225637887404897,10.57181780155988,28.637661902931406
14,18.007553317463714,6.5231986959768316,1.9274762299237291,19.935029547387444,8.450674925900561,26.458228243364275
15,17.949279464978247,6.620455866217917,3.5879353915484105,21.537214856526656,10.208391257766326,28.157670722744573
16,17.891022983627213,6.703654512650795,3.6661430621108324,21.557166045738047,10.369797574761627,28.26082055838884
17,17.832784314137022,6.772794283915692,3.690158438381804,21.522942752518826,10.462952722297496,28.295737036434517
18,17.774563898238778,6.828014081243403,3.7421342560292126,21.516698154267992,10.570148337272615,28.344712235511395
19,17.71636217865861,6.869589053278478,5.487372568310414,23.203734746969026,12.356961621588892,30.0733238002475
20,17.658179599108006,6.897926032603227,3.8743469920573856,21.532526591165393,10.772273024660613,28.43045262376862
21,17.60001660427419,6.913557469404528,3.2033389894222477,20.803355593696438,10.116896458826776,27.716913063100968
22,17.541873639810422,6.917133935285605,2.0776540037847897,19.619527643595212,8.994787939070395,26.536661578880818
23,17.483751152326377,6.9094152869264605,2.6726939170160886,20.156445069342467,9.582109203942549,27.065860356268928
24,17.42564958937845,6.891260594943847,3.203862681515748,20.6295122708942,10.095123276459596,27.520772865838047
25,17.367569399460148,6.863616957711272,4.981992775856558,22.349562175316706,11.84560973356783,29.213179133027978
26,17.30951103199239,6.827507332902448,4.824725205701204,22.134236237693592,11.652232538603652,28.96174357059604
27,17.251474937313873,6.784017530965791,5.612500123314642,22.863975060628515,12.396517654280434,29.647992591594306
28,17.193461566671417,6.734282524488749,3.7379169033282857,20.931378469999704,10.472199427817035,27.66566099448845
29,17.135471372210297,6.679472235354771,3.0301759014403973,20.165647273650695,9.709648136795169,26.845119509005464
30,17.07750480696458,6.620776967639613,2.224216444579678,19.301721251544258,8.844993412219292,25.922498219183872
